customer_id,subscriber_id,tariff_model,ARPA_2024,ARPA_2023,Revenue_2023,Revenue_2024,Active_discount,Data_usage (MB),Voice_usage,Roaming_usage,SMS_usage,Roaming option flag,Roaming option potential,Contract,Duration Type,Fees to charge,Contract start date,Tariff_model_price,Price_overshoot
122,49,xl,53.26,84.46,1013.52,639.12,1.71,8071,4154,90,827,N,58,Y,24,15,1.2.2024,65,-0.18061538461538462
122,8,l,40.46,40.42,485.04,485.52,3.67,1236,1090,32,486,N,78,N,24,20,1.2.2024,40,0.011500000000000066
122,98,l,37.92,35.04,420.48,455.04,19.75,8907,4747,315,86,Y,66,N,12,15,1.2.2024,40,-0.051999999999999935
122,41,l,46.32,34.18,410.15999999999997,555.84,24.24,6104,1728,218,261,Y,41,Y,24,19,1.2.2024,40,0.15799999999999992
122,24,xl,54.12,78.59,943.08,649.4399999999999,24.05,7908,3788,469,806,N,68,N,12,24,1.2.2024,65,-0.16738461538461546
122,99,l,58.57,52.63,631.5600000000001,702.84,17.69,4536,1326,499,771,N,78,Y,6,4,1.2.2024,40,0.46425000000000005
122,70,s,17.27,18.95,227.39999999999998,207.24,11.88,5412,4540,282,505,N,73,N,6,18,1.2.2024,15,0.15133333333333332
122,92,l,49.6,45.97,551.64,595.2,9.27,3140,747,284,304,N,99,N,24,6,1.2.2024,40,0.24
122,102,xl,74.56,84.88,1018.56,894.72,18.08,2733,4744,102,183,N,12,N,24,19,1.2.2024,65,0.1470769230769231
122,100,m,32.95,33.1,397.20000000000005,395.40000000000003,4.88,7040,4509,197,967,Y,29,Y,12,9,1.2.2024,25,0.31800000000000006
122,48,xl,87.89,96.11,1153.32,1054.68,22.73,1371,135,152,89,Y,94,Y,24,16,1.2.2024,65,0.35215384615384626
122,84,s,16.71,15.4,184.8,200.52,21.98,8810,752,419,52,Y,0,N,12,14,1.2.2024,15,0.1140000000000001
122,12,m,23.5,32.48,389.76,282.0,0.45,1511,4303,45,371,N,10,N,12,13,1.2.2024,25,-0.06000000000000005
122,25,l,42.24,37.02,444.24,506.88,5.09,1910,4766,298,814,Y,59,Y,6,6,1.2.2024,40,0.05600000000000005
122,62,xl,61.23,94.5,1134.0,734.76,5.22,8436,1293,329,206,Y,34,Y,6,1,1.2.2024,65,-0.05800000000000005
122,82,s,17.76,14.12,169.44,213.12,8.98,9137,4010,45,373,Y,34,Y,12,16,1.2.2024,15,0.18400000000000016
156,23,xl,88.69,55.45,665.4000000000001,1064.28,17.37,6554,3136,59,983,N,58,N,6,7,1.2.2024,65,0.3644615384615384
156,84,l,54.58,43.15,517.8,654.96,13.27,6423,4628,310,160,N,91,Y,6,21,1.2.2024,40,0.36450000000000005
156,54,m,31.68,36.65,439.79999999999995,380.15999999999997,5.07,3570,1806,34,343,N,55,Y,24,21,1.2.2024,25,0.2671999999999999
156,72,s,15.69,16.37,196.44,188.28,9.69,615,1098,44,166,N,11,N,6,2,1.2.2024,15,0.04600000000000004
156,52,s,20.41,12.42,149.04,244.92000000000002,21.41,5468,656,314,896,N,48,N,24,18,1.2.2024,15,0.3606666666666667
156,76,s,16.68,19.64,235.68,200.16,23.76,5156,3469,302,503,N,81,Y,24,1,1.2.2024,15,0.11199999999999988
156,92,s,17.0,21.54,258.48,204.0,15.64,7357,2726,459,295,N,45,Y,6,12,1.2.2024,15,0.1333333333333333
156,30,xl,96.46,68.94,827.28,1157.52,20.17,5258,4908,115,227,N,5,N,12,17,1.2.2024,65,0.484
156,58,xl,84.84,54.2,650.4000000000001,1018.08,2.7,569,1319,248,420,N,97,Y,24,9,1.2.2024,65,0.3052307692307692
156,34,l,44.58,57.18,686.16,534.96,2.75,6909,3665,248,772,Y,44,N,6,17,1.2.2024,40,0.11450000000000005
156,103,s,20.24,12.23,146.76,242.88,15.94,6341,4967,178,157,N,75,Y,24,9,1.2.2024,15,0.3493333333333333
156,10,m,28.43,35.52,426.24,341.15999999999997,17.25,1870,4365,375,971,N,13,N,6,16,1.2.2024,25,0.1372
156,22,l,32.68,44.33,531.96,392.15999999999997,15.62,3506,4056,213,131,N,79,Y,6,4,1.2.2024,40,-0.18300000000000005
156,82,s,20.67,12.93,155.16,248.04000000000002,17.96,4349,4983,494,776,Y,94,Y,6,11,1.2.2024,15,0.3780000000000001
156,7,s,20.26,16.36,196.32,243.12,10.5,4461,180,289,205,N,67,Y,6,14,1.2.2024,15,0.3506666666666667
156,9,s,15.58,21.33,255.95999999999998,186.96,1.67,3374,4049,258,418,Y,12,N,24,11,1.2.2024,15,0.03866666666666663
156,93,xl,70.03,58.24,698.88,840.36,8.33,3544,3603,416,338,Y,45,Y,24,9,1.2.2024,65,0.07738461538461539
156,91,m,20.33,35.99,431.88,243.95999999999998,4.78,3105,2098,486,638,Y,34,N,24,22,1.2.2024,25,-0.18680000000000008
156,21,xl,57.38,90.5,1086.0,688.5600000000001,1.75,4602,4536,367,864,Y,74,Y,12,4,1.2.2024,65,-0.11723076923076914
156,42,m,30.32,35.49,425.88,363.84000000000003,2.45,1530,4397,13,754,Y,35,Y,6,2,1.2.2024,25,0.2128000000000001
156,88,l,45.92,50.0,600.0,551.04,4.34,555,1328,260,478,N,15,Y,12,2,1.2.2024,40,0.14800000000000013
156,102,s,17.4,17.83,213.95999999999998,208.79999999999998,1.67,9640,2534,411,240,N,64,N,24,20,1.2.2024,15,0.15999999999999992
156,51,s,21.26,20.38,244.56,255.12,3.59,7892,921,453,876,N,63,N,6,6,1.2.2024,15,0.41733333333333333
156,20,s,16.13,13.82,165.84,193.56,4.49,5396,872,484,577,Y,8,Y,6,17,1.2.2024,15,0.07533333333333325
156,78,l,45.66,58.1,697.2,547.92,24.66,5766,1121,455,983,Y,77,N,24,10,1.2.2024,40,0.14149999999999996
156,4,m,22.3,22.81,273.71999999999997,267.6,21.51,8184,2372,117,176,N,29,N,12,8,1.2.2024,25,-0.10799999999999998
156,3,s,22.34,16.32,195.84,268.08,14.43,7849,1271,129,860,N,74,Y,24,16,1.2.2024,15,0.4893333333333334
156,15,s,14.44,15.95,191.39999999999998,173.28,9.85,2466,868,78,684,N,58,N,6,18,1.2.2024,15,-0.03733333333333333
156,69,s,21.42,16.04,192.48,257.04,13.75,7080,3822,189,258,N,88,Y,6,18,1.2.2024,15,0.42800000000000016
156,45,l,59.2,49.6,595.2,710.4000000000001,10.01,3273,1181,487,178,N,41,Y,24,20,1.2.2024,40,0.48
156,56,l,59.07,41.43,497.15999999999997,708.84,4.99,6977,2039,309,491,N,85,N,6,20,1.2.2024,40,0.47675
156,36,xl,93.54,93.34,1120.08,1122.48,13.05,5817,3637,485,552,N,61,Y,12,10,1.2.2024,65,0.43907692307692314
156,2,xl,72.04,72.09,865.08,864.48,9.39,1944,317,416,965,N,74,N,24,5,1.2.2024,65,0.10830769230769244
156,90,s,20.29,13.63,163.56,243.48,23.63,6355,4257,353,842,Y,13,Y,12,4,1.2.2024,15,0.3526666666666667
156,19,l,57.63,50.19,602.28,691.5600000000001,17.0,7941,1657,78,642,N,77,N,6,18,1.2.2024,40,0.44075
156,43,m,22.05,20.76,249.12,264.6,10.04,3417,2341,94,203,N,16,N,6,10,1.2.2024,25,-0.118
156,1,l,39.66,51.54,618.48,475.91999999999996,22.91,6588,3401,327,376,N,47,Y,6,15,1.2.2024,40,-0.008500000000000063
156,16,m,36.7,25.01,300.12,440.40000000000003,16.27,1943,1822,366,984,N,4,Y,12,17,1.2.2024,25,0.4680000000000002
156,50,xl,89.62,74.14,889.6800000000001,1075.44,23.38,2910,519,383,200,N,95,Y,6,24,1.2.2024,65,0.37876923076923075
156,64,xl,96.35,53.29,639.48,1156.1999999999998,7.71,4024,877,38,377,N,74,Y,24,22,1.2.2024,65,0.4823076923076923
156,17,m,32.07,32.86,394.32,384.84000000000003,1.82,4022,3254,344,671,Y,54,N,24,10,1.2.2024,25,0.28279999999999994
156,59,l,52.84,39.48,473.76,634.08,21.95,2409,4923,248,61,N,1,Y,6,0,1.2.2024,40,0.3210000000000002
156,8,m,21.85,36.32,435.84000000000003,262.20000000000005,11.41,5886,1968,234,72,N,83,N,24,24,1.2.2024,25,-0.1259999999999999
156,81,m,25.64,22.83,273.96,307.68,23.73,1306,4640,222,733,Y,56,Y,12,2,1.2.2024,25,0.025600000000000067
156,97,xl,86.65,65.27,783.24,1039.8000000000002,21.46,544,3338,133,250,Y,38,N,24,0,1.2.2024,65,0.33307692307692327
156,85,l,44.52,33.7,404.40000000000003,534.24,6.43,9218,205,51,132,N,5,Y,24,7,1.2.2024,40,0.11299999999999999
172,57,xl,53.68,70.4,844.8000000000001,644.16,7.52,4048,3031,310,963,N,38,N,12,23,1.2.2024,65,-0.1741538461538461
172,55,m,36.67,36.43,437.15999999999997,440.04,15.51,2857,4921,21,869,N,3,N,24,2,1.2.2024,25,0.4668000000000001
172,89,l,35.14,54.3,651.5999999999999,421.68,3.08,1849,1937,361,541,Y,73,N,6,18,1.2.2024,40,-0.12149999999999994
172,98,m,33.05,29.13,349.56,396.59999999999997,7.01,524,2436,433,251,N,69,Y,24,20,1.2.2024,25,0.32199999999999984
172,9,s,13.3,16.5,198.0,159.60000000000002,8.34,5412,3573,462,247,Y,52,Y,12,12,1.2.2024,15,-0.11333333333333329
172,61,s,20.64,16.5,198.0,247.68,15.31,601,2236,114,379,N,66,Y,24,7,1.2.2024,15,0.3760000000000001
172,4,m,24.91,35.73,428.76,298.92,11.94,817,3279,100,289,N,52,Y,6,11,1.2.2024,25,-0.0036000000000000476
172,25,xl,82.87,76.51,918.1200000000001,994.44,1.84,8190,4992,253,861,N,25,N,24,16,1.2.2024,65,0.27492307692307705
172,47,l,42.74,48.38,580.5600000000001,512.88,7.59,9763,2352,242,691,N,27,N,6,2,1.2.2024,40,0.0685
172,86,xl,93.95,54.87,658.4399999999999,1127.4,11.62,7208,956,472,269,Y,8,Y,24,20,1.2.2024,65,0.4453846153846155
172,14,xl,94.62,81.75,981.0,1135.44,4.96,6818,1873,121,769,Y,44,Y,6,20,1.2.2024,65,0.45569230769230784
172,82,m,30.51,35.82,429.84000000000003,366.12,17.75,9982,678,495,190,N,37,N,12,21,1.2.2024,25,0.22040000000000015
172,80,s,16.4,22.13,265.56,196.79999999999998,18.64,5314,2991,1,93,Y,46,N,24,18,1.2.2024,15,0.09333333333333327
172,11,s,16.33,16.52,198.24,195.95999999999998,3.88,1794,4548,203,465,Y,36,Y,24,11,1.2.2024,15,0.08866666666666645
172,15,m,23.24,30.71,368.52,278.88,10.81,3410,4672,444,403,N,67,Y,24,23,1.2.2024,25,-0.07040000000000002
172,58,s,22.48,13.01,156.12,269.76,3.46,2484,3876,381,645,Y,99,Y,6,24,1.2.2024,15,0.4986666666666666
172,100,l,37.61,48.11,577.3199999999999,451.32,7.15,4294,2114,116,157,N,68,N,24,18,1.2.2024,40,-0.05974999999999997
172,38,s,21.88,21.63,259.56,262.56,13.0,5124,1175,53,326,Y,31,N,6,16,1.2.2024,15,0.45866666666666656
172,56,m,21.63,35.51,426.12,259.56,5.37,8842,4497,40,69,Y,83,Y,24,8,1.2.2024,25,-0.13480000000000003
172,68,xl,86.32,74.16,889.92,1035.84,5.04,3591,2418,70,831,N,88,N,24,24,1.2.2024,65,0.32799999999999985
172,44,m,25.89,27.15,325.79999999999995,310.68,5.02,1003,3884,490,145,N,24,Y,12,10,1.2.2024,25,0.035600000000000076
172,12,l,56.79,39.54,474.48,681.48,8.94,1649,3670,175,405,N,72,Y,24,10,1.2.2024,40,0.41975000000000007
172,63,m,24.1,32.64,391.68,289.20000000000005,3.33,8376,4071,156,924,Y,19,N,6,2,1.2.2024,25,-0.03599999999999992
172,95,xl,94.89,54.36,652.3199999999999,1138.68,18.86,4862,1624,112,162,N,36,N,6,18,1.2.2024,65,0.4598461538461538
172,74,xl,76.03,64.22,770.64,912.36,24.44,7209,708,467,762,N,30,N,6,8,1.2.2024,65,0.1696923076923078
172,84,m,34.01,29.72,356.64,408.12,23.2,3366,1123,442,545,Y,74,N,24,4,1.2.2024,25,0.36039999999999983
172,24,s,19.7,19.68,236.16,236.39999999999998,9.92,2269,605,216,551,N,56,N,12,11,1.2.2024,15,0.31333333333333324
172,87,xl,94.08,64.29,771.48,1128.96,7.32,8744,4237,35,455,Y,82,Y,6,18,1.2.2024,65,0.44738461538461527
172,67,l,47.54,34.07,408.84000000000003,570.48,11.87,9340,3454,292,121,N,78,N,12,17,1.2.2024,40,0.1884999999999999
172,23,s,14.9,18.21,218.52,178.8,12.17,1523,2203,132,525,Y,86,N,6,2,1.2.2024,15,-0.006666666666666599
172,13,m,34.71,27.02,324.24,416.52,12.31,2216,2111,98,553,Y,99,N,6,7,1.2.2024,25,0.3884000000000001
172,99,xl,94.47,67.84,814.08,1133.6399999999999,0.19,7614,4573,421,858,N,82,N,6,18,1.2.2024,65,0.4533846153846153
172,20,xl,69.52,72.28,867.36,834.24,10.11,7037,1826,323,704,N,52,N,24,19,1.2.2024,65,0.06953846153846155
172,6,l,58.64,49.03,588.36,703.6800000000001,18.98,569,892,387,658,N,4,Y,12,7,1.2.2024,40,0.46599999999999997
172,19,l,54.97,41.63,499.56000000000006,659.64,20.76,4505,3310,205,229,Y,44,N,24,7,1.2.2024,40,0.37424999999999997
172,46,l,52.49,54.32,651.84,629.88,9.61,7689,2309,274,418,N,71,N,6,21,1.2.2024,40,0.31225000000000014
172,48,l,56.52,37.21,446.52,678.24,17.44,9267,3494,177,231,N,64,Y,6,4,1.2.2024,40,0.41300000000000003
172,41,xl,94.73,83.03,996.36,1136.76,20.15,8459,2598,279,113,N,66,N,12,12,1.2.2024,65,0.4573846153846155
172,92,xl,77.84,64.5,774.0,934.08,24.19,2361,440,50,734,Y,88,N,12,24,1.2.2024,65,0.19753846153846166
172,83,s,16.02,12.01,144.12,192.24,21.72,3991,3593,272,770,N,42,N,6,3,1.2.2024,15,0.06800000000000006
172,60,s,21.4,13.75,165.0,256.79999999999995,3.78,605,1507,53,859,N,90,Y,12,17,1.2.2024,15,0.4266666666666665
172,64,s,15.83,15.98,191.76,189.96,18.23,8767,1428,13,977,N,70,Y,12,13,1.2.2024,15,0.055333333333333234
172,69,m,29.23,25.21,302.52,350.76,21.81,3216,3314,279,754,Y,20,Y,6,24,1.2.2024,25,0.16920000000000002
172,81,m,32.72,34.66,415.91999999999996,392.64,17.87,904,286,26,343,Y,81,Y,12,12,1.2.2024,25,0.30879999999999996
172,28,m,22.44,21.75,261.0,269.28000000000003,0.55,4170,3561,37,227,N,3,Y,12,13,1.2.2024,25,-0.10239999999999994
172,93,s,13.01,12.52,150.24,156.12,0.2,3427,3247,262,68,N,91,Y,6,17,1.2.2024,15,-0.1326666666666667
172,22,s,17.98,14.77,177.24,215.76,4.63,2606,3625,152,209,N,86,Y,6,8,1.2.2024,15,0.19866666666666677
172,71,s,13.28,16.07,192.84,159.35999999999999,2.94,4333,193,127,490,N,39,Y,6,8,1.2.2024,15,-0.1146666666666667
172,39,s,15.85,16.76,201.12,190.2,16.48,8878,1251,31,969,Y,58,Y,6,18,1.2.2024,15,0.05666666666666664
172,3,xl,85.24,91.25,1095.0,1022.8799999999999,17.66,7451,3320,221,921,Y,61,N,24,7,1.2.2024,65,0.31138461538461537
172,30,l,58.19,38.9,466.79999999999995,698.28,17.51,5011,4445,305,536,Y,75,N,12,7,1.2.2024,40,0.45475
172,79,s,18.99,19.45,233.39999999999998,227.88,20.63,7723,3004,122,411,Y,76,N,12,19,1.2.2024,15,0.2659999999999998
172,101,xl,81.0,85.22,1022.64,972.0,6.28,3377,3097,451,59,Y,90,N,12,11,1.2.2024,65,0.24615384615384617
172,59,l,50.81,46.21,554.52,609.72,5.05,6447,4655,6,406,Y,10,Y,24,23,1.2.2024,40,0.2702500000000001
172,2,m,31.98,31.4,376.79999999999995,383.76,2.41,8504,2254,328,361,Y,95,N,6,4,1.2.2024,25,0.2792000000000001
172,10,s,13.83,12.82,153.84,165.96,11.11,3818,1485,188,229,Y,81,Y,24,21,1.2.2024,15,-0.07799999999999996
172,94,m,35.61,30.53,366.36,427.32,14.75,3833,4758,308,454,N,19,Y,12,5,1.2.2024,25,0.4243999999999999
172,54,s,12.66,17.42,209.04000000000002,151.92000000000002,19.47,1344,533,468,986,N,68,N,24,24,1.2.2024,15,-0.15600000000000003
172,21,m,25.49,21.39,256.68,305.88,3.76,1547,2448,181,311,Y,95,N,12,19,1.2.2024,25,0.01959999999999984
172,51,s,14.59,19.49,233.88,175.07999999999998,13.0,7729,795,178,740,Y,70,Y,6,13,1.2.2024,15,-0.02733333333333332
172,96,m,32.07,25.51,306.12,384.84000000000003,12.78,5499,2994,116,226,Y,83,N,24,10,1.2.2024,25,0.28279999999999994
172,36,m,23.44,23.35,280.20000000000005,281.28000000000003,8.7,2350,3352,185,889,Y,99,Y,24,8,1.2.2024,25,-0.0623999999999999
172,52,l,33.5,32.33,387.96,402.0,15.34,638,3139,122,434,N,88,Y,24,8,1.2.2024,40,-0.16249999999999998
172,33,l,47.14,58.27,699.24,565.6800000000001,3.11,6253,1993,382,497,N,67,N,12,7,1.2.2024,40,0.1785000000000001
172,103,xl,91.48,57.11,685.3199999999999,1097.76,23.21,2228,751,98,111,N,91,Y,24,8,1.2.2024,65,0.40738461538461546
172,66,m,25.66,29.3,351.6,307.92,4.54,8639,3541,248,57,Y,45,N,6,21,1.2.2024,25,0.02639999999999998
172,37,m,37.42,28.73,344.76,449.04,10.68,3028,2023,219,232,Y,10,N,6,18,1.2.2024,25,0.49680000000000013
172,1,s,14.73,22.44,269.28000000000003,176.76,21.36,6205,2392,324,419,N,20,Y,6,16,1.2.2024,15,-0.018000000000000016
172,7,xl,86.78,69.59,835.08,1041.3600000000001,23.48,8633,1358,133,211,N,41,Y,6,19,1.2.2024,65,0.33507692307692305
172,18,l,56.44,40.15,481.79999999999995,677.28,0.94,9567,2696,217,494,Y,46,N,6,24,1.2.2024,40,0.41100000000000003
172,49,s,16.91,16.81,201.71999999999997,202.92000000000002,19.51,7224,830,301,307,N,21,Y,12,14,1.2.2024,15,0.1273333333333333
172,76,l,51.65,47.78,573.36,619.8,10.36,6680,3882,487,754,N,83,Y,6,12,1.2.2024,40,0.29125
172,45,xl,96.73,82.0,984.0,1160.76,12.18,7702,3828,428,496,N,21,Y,12,5,1.2.2024,65,0.48815384615384616
157,6,xl,97.13,94.11,1129.32,1165.56,11.11,4897,2056,271,704,Y,90,N,12,17,1.2.2024,65,0.49430769230769234
157,30,xl,96.05,62.53,750.36,1152.6,8.37,7750,1721,423,805,Y,61,Y,6,16,1.2.2024,65,0.47769230769230764
157,92,s,16.17,13.83,165.96,194.04000000000002,18.94,2902,354,78,820,N,47,N,6,3,1.2.2024,15,0.07800000000000007
157,31,xl,81.9,56.72,680.64,982.8000000000001,13.47,6658,4391,116,602,Y,0,Y,24,1,1.2.2024,65,0.26
157,89,s,18.68,22.34,268.08,224.16,4.15,8570,2737,52,550,N,47,N,6,6,1.2.2024,15,0.2453333333333334
157,82,xl,69.12,75.72,908.64,829.44,21.39,4305,4285,269,682,N,3,N,12,5,1.2.2024,65,0.06338461538461537
157,19,xl,74.83,59.17,710.04,897.96,23.3,4554,968,462,165,N,14,Y,24,18,1.2.2024,65,0.15123076923076928
157,67,xl,63.01,64.16,769.92,756.12,11.81,4199,4817,63,214,N,93,Y,6,13,1.2.2024,65,-0.0306153846153846
157,93,l,34.37,36.85,442.20000000000005,412.43999999999994,15.6,2413,853,444,974,N,40,Y,24,13,1.2.2024,40,-0.14075000000000004
157,75,m,34.04,29.48,353.76,408.48,24.34,4487,4955,499,171,Y,59,Y,12,16,1.2.2024,25,0.3615999999999999
157,32,xl,87.77,77.43,929.1600000000001,1053.24,14.85,6875,2213,77,814,Y,57,N,24,23,1.2.2024,65,0.3503076923076922
157,4,s,13.83,15.6,187.2,165.96,24.41,9147,2702,230,295,N,83,Y,24,10,1.2.2024,15,-0.07799999999999996
157,18,xl,75.6,86.06,1032.72,907.1999999999999,15.25,2517,393,45,656,N,41,Y,24,22,1.2.2024,65,0.1630769230769229
157,68,xl,81.07,72.47,869.64,972.8399999999999,10.19,7939,2436,101,686,Y,89,N,6,13,1.2.2024,65,0.24723076923076914
157,66,l,32.02,41.07,492.84000000000003,384.24,15.85,1066,642,20,158,N,49,Y,12,5,1.2.2024,40,-0.1994999999999999
157,21,xl,58.14,82.25,987.0,697.6800000000001,19.12,4342,4905,358,944,N,37,N,6,21,1.2.2024,65,-0.10553846153846158
157,79,xl,54.53,95.98,1151.76,654.36,16.9,1992,578,365,355,N,18,Y,24,9,1.2.2024,65,-0.161076923076923
157,24,s,15.88,13.92,167.04,190.56,6.39,2992,2907,471,430,Y,1,Y,24,20,1.2.2024,15,0.058666666666666645
157,36,s,17.83,16.29,195.48,213.95999999999998,0.59,2114,2836,102,344,N,43,Y,24,13,1.2.2024,15,0.18866666666666654
157,37,s,19.9,19.27,231.24,238.79999999999998,15.7,1415,2911,441,555,N,69,Y,12,4,1.2.2024,15,0.32666666666666666
157,3,m,36.38,21.75,261.0,436.56000000000006,12.69,7524,4718,310,95,N,88,Y,6,20,1.2.2024,25,0.45520000000000005
157,44,l,53.82,48.13,577.5600000000001,645.84,23.45,6935,2714,464,410,N,39,N,12,14,1.2.2024,40,0.3454999999999999
157,47,m,32.34,30.25,363.0,388.08000000000004,22.29,1676,4305,163,627,N,4,N,24,1,1.2.2024,25,0.2936000000000001
157,45,l,37.47,48.48,581.76,449.64,20.88,6511,472,34,481,Y,4,Y,24,4,1.2.2024,40,-0.06325000000000003
157,11,xl,59.09,54.63,655.5600000000001,709.08,24.6,2932,1945,64,331,N,52,Y,6,5,1.2.2024,65,-0.09092307692307688
157,77,xl,59.5,89.49,1073.8799999999999,714.0,10.03,1140,1562,127,826,Y,14,N,6,17,1.2.2024,65,-0.08461538461538465
157,76,xl,74.56,60.1,721.2,894.72,22.21,5525,1053,355,260,N,58,Y,24,5,1.2.2024,65,0.1470769230769231
157,74,l,48.29,38.78,465.36,579.48,24.88,4560,2074,149,880,N,10,N,12,24,1.2.2024,40,0.20724999999999993
157,71,s,13.03,15.67,188.04,156.35999999999999,16.9,2950,3089,300,712,N,59,Y,12,9,1.2.2024,15,-0.1313333333333334
157,78,xl,74.32,84.36,1012.3199999999999,891.8399999999999,4.83,2987,1098,130,355,N,23,N,24,15,1.2.2024,65,0.14338461538461522
157,13,m,25.45,23.47,281.64,305.4,8.9,3001,513,139,79,N,35,Y,6,13,1.2.2024,25,0.018000000000000016
157,85,s,17.97,21.05,252.60000000000002,215.64,11.29,7148,3948,484,744,N,75,Y,12,4,1.2.2024,15,0.19799999999999995
157,99,xl,59.56,56.27,675.24,714.72,24.88,6744,4942,238,719,Y,41,Y,12,20,1.2.2024,65,-0.08369230769230762
157,95,s,16.1,13.32,159.84,193.20000000000002,24.09,3435,114,49,532,N,48,Y,6,10,1.2.2024,15,0.07333333333333347
157,5,l,54.68,45.97,551.64,656.16,2.31,8968,4550,69,486,N,27,Y,12,12,1.2.2024,40,0.367
157,73,xl,59.41,82.2,986.4000000000001,712.92,1.25,7485,355,340,223,Y,51,N,6,13,1.2.2024,65,-0.08600000000000008
157,55,l,44.09,51.64,619.6800000000001,529.08,7.12,3226,2511,479,377,Y,68,N,6,13,1.2.2024,40,0.10225000000000017
157,35,xl,54.79,96.33,1155.96,657.48,3.74,8495,4756,405,878,N,89,Y,24,8,1.2.2024,65,-0.15707692307692311
157,26,xl,76.11,60.04,720.48,913.3199999999999,2.56,5465,4356,191,933,N,97,Y,24,1,1.2.2024,65,0.17092307692307696
157,57,l,54.76,35.96,431.52,657.12,21.87,8110,838,423,814,Y,73,N,12,10,1.2.2024,40,0.369
157,20,s,18.11,20.1,241.20000000000002,217.32,0.11,1279,4435,139,140,N,18,Y,12,23,1.2.2024,15,0.20733333333333337
157,27,s,17.32,18.8,225.60000000000002,207.84,0.97,7543,3300,344,629,Y,72,N,24,0,1.2.2024,15,0.15466666666666673
157,12,l,36.39,41.05,492.59999999999997,436.68,1.26,2653,1847,439,424,Y,2,N,24,22,1.2.2024,40,-0.09024999999999994
157,54,m,26.06,23.11,277.32,312.71999999999997,18.34,6590,4712,140,896,N,34,Y,24,13,1.2.2024,25,0.04239999999999999
157,56,l,50.82,51.82,621.84,609.84,11.11,1873,620,327,709,N,17,Y,12,16,1.2.2024,40,0.27049999999999996
157,38,s,13.74,21.79,261.48,164.88,5.14,3652,1370,82,661,N,70,N,6,8,1.2.2024,15,-0.08399999999999996
157,23,m,24.03,29.26,351.12,288.36,12.2,6904,1665,450,357,Y,10,N,6,20,1.2.2024,25,-0.038799999999999946
157,16,l,50.68,44.47,533.64,608.16,21.87,1478,2274,10,99,N,2,Y,24,11,1.2.2024,40,0.2669999999999999
157,100,s,12.9,14.44,173.28,154.8,14.99,4194,1270,318,485,Y,35,N,6,2,1.2.2024,15,-0.14
157,84,l,40.91,59.85,718.2,490.91999999999996,14.21,4911,996,131,120,Y,34,Y,24,20,1.2.2024,40,0.022749999999999826
157,72,m,21.85,34.44,413.28,262.20000000000005,14.46,2972,953,25,239,N,42,N,12,6,1.2.2024,25,-0.1259999999999999
157,14,xl,86.6,71.2,854.4000000000001,1039.1999999999998,0.64,7076,4728,428,781,N,34,N,6,3,1.2.2024,65,0.3323076923076922
92,87,s,19.06,13.45,161.39999999999998,228.71999999999997,1.15,2243,1284,499,738,N,85,N,12,15,1.2.2024,15,0.2706666666666666
92,36,s,14.99,13.61,163.32,179.88,16.76,2021,3134,69,677,Y,24,Y,24,14,1.2.2024,15,-0.0006666666666667043
92,28,l,47.65,40.25,483.0,571.8,5.93,1957,370,261,692,Y,30,Y,6,4,1.2.2024,40,0.19124999999999992
92,5,xl,96.21,95.69,1148.28,1154.52,16.7,5364,2895,472,642,N,10,N,12,0,1.2.2024,65,0.48015384615384615
92,35,s,13.48,13.43,161.16,161.76,11.55,8469,2509,251,641,N,91,Y,12,22,1.2.2024,15,-0.10133333333333328
92,20,l,57.43,51.56,618.72,689.16,0.61,6869,2774,40,180,N,68,N,6,14,1.2.2024,40,0.4357500000000001
92,83,l,47.06,37.44,449.28,564.72,13.99,2509,1386,141,890,N,69,Y,24,4,1.2.2024,40,0.1765000000000001
92,38,xl,86.93,58.73,704.76,1043.16,12.34,9951,3667,429,66,N,9,Y,6,12,1.2.2024,65,0.3373846153846154
92,17,s,13.27,13.6,163.2,159.24,5.47,6700,742,60,469,Y,0,N,6,2,1.2.2024,15,-0.1153333333333334
92,41,l,32.66,39.87,478.43999999999994,391.91999999999996,13.38,4531,4717,449,262,Y,74,N,6,13,1.2.2024,40,-0.1835000000000001
92,34,l,51.13,54.03,648.36,613.5600000000001,15.7,6534,1186,95,822,N,39,N,12,7,1.2.2024,40,0.2782500000000001
92,75,xl,56.43,85.74,1028.8799999999999,677.16,1.24,1771,2244,382,249,Y,56,N,24,5,1.2.2024,65,-0.13184615384615384
200,36,l,33.65,47.3,567.5999999999999,403.79999999999995,18.73,940,4972,227,90,Y,84,Y,24,6,1.2.2024,40,-0.15875000000000006
200,53,s,14.75,21.22,254.64,177.0,3.99,2407,1002,115,199,N,91,Y,24,10,1.2.2024,15,-0.01666666666666672
200,76,m,33.95,35.71,428.52,407.40000000000003,1.87,1234,2554,265,881,Y,13,Y,24,11,1.2.2024,25,0.3580000000000001
200,6,m,25.37,35.04,420.48,304.44,21.09,1728,3669,169,845,N,60,Y,24,5,1.2.2024,25,0.014800000000000146
200,102,l,38.72,43.04,516.48,464.64,20.39,5010,971,208,530,N,9,Y,24,5,1.2.2024,40,-0.03200000000000003
200,27,xl,52.29,52.08,624.96,627.48,19.22,911,253,407,54,Y,87,Y,12,20,1.2.2024,65,-0.19553846153846155
